transaction_id,event_ids,chain,tx_hash,block_number,timestamp,from_address,to_address,transaction_role,anomaly_type,description,label_status,review_status,asset_movements,amount_description,counterpart_transactions,pairing_status,reference_urls,notes
TXN-000357,"[""EVT-000012""]",Ethereum,0x7643893ee149277fe6dc08881f329ac03cbd012719dfd40907a2570211949166,,,,,"[""withdraw""]","[""Off-chain""]",,candidate_anomaly,pending,[],,[],unpaired,[],
TXN-000358,"[""EVT-000010""]",Ethereum,0x774ba93e6fd05ff8e7ca2eab813b9e7cd830203e36eef3b558aa7f32144e47a6,,,,,"[""lock"",""withdraw""]","[""Fake Deposit Event"",""Missing check for important fields""]",,candidate_anomaly,pending,[],,[],unpaired,[],
TXN-000359,"[""EVT-000042""]",Ethereum,0x779e7407ac6658bade8683189a2f7247e5d231e0645c6c7558432a0f15d5cfe0,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],1049947188403;1049947188403.0,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000360,"[""EVT-000147""]",Ethereum,0x78028bf177d20b5ecd0ed1eb7e517ee8d4d2404f1d854ba599b89d6a98d0396d,,,,,"[""Fund Transfer/Laundering""]","[""Abnormal Asset Transfer""]",,associated,pending,[],65450.22,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000361,"[""EVT-000039""]",Ethereum,0x7878b36d884d3803406336507cb013962f747bc3b701e076e72dd75dd0628851,,,,,[],[],,excluded,pending,[],,[],unpaired,"[""https://etherscan.io/tx/0x7878b36d884d3803406336507cb013962f747bc3b701e076e72dd75dd0628851""]",
TXN-000362,"[""EVT-000007""]",Ethereum,0x78cd7021ac99027c464c4464ca7e1b57d1827e3959b10700e6e080661a40c779,,,,,"[""deposit"",""lock"",""secondary"",""source-side""]","[""Attack contract emitted fake ETH deposits that Bifrost credited although value was diverted back to the attacker."",""Fake Lock Event"",""Insecure call permission"",""M5_source_authenticity""]",,candidate_anomaly,pending,[],,[],unpaired,"[""https://etherscan.io/tx/0x78cd7021ac99027c464c4464ca7e1b57d1827e3959b10700e6e080661a40c779"",""https://github.com/Xscope-Tool/Results#thorchain--2"",""https://medium.com/thorchain/post-mortem-eth-router-exploits-1-2-and-premature-return-to-trading-incident-2908928c5fb""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000363,"[""EVT-000042""]",Ethereum,0x78dab9f4e5f1938be0201f29b6932cd86b98a26d3a1c522d17008cce1a56098e,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],100;100.0,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000364,"[""EVT-000147""]",Ethereum,0x7923522c7d06375ed7ab96931d9bd6dbe562634bc4563843a45c0d1d74e8fad0,,,,,"[""Fund Transfer/Laundering""]","[""Abnormal Asset Transfer""]",,associated,pending,[],80,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000365,"[""EVT-000042""]",Ethereum,0x792f51176d6e302ad4c65ac6091663007b864a2c149edc74cd61ee6d7a33e5fa,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],202440725413;202440725413.0,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000366,"[""EVT-000004""]",Ethereum,0x794418c29ba4379bc918e84e9c7e1c6ee3f5cbe1abf15117a7f70d014ae15fc5,,,,,"[""Withdraw"",""signed_receive""]","[""M6_target_release"",""Withdraw""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000367,"[""EVT-000042""]",Ethereum,0x7a8048ad1ccb72ac9af26e952680b0cb8ad7c5fd830151535a0f9a01920681eb,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],202440725413;202440725413.0,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000368,"[""EVT-000013""]",Ethereum,0x7b6009ea08c868d7c5c336bf1bc30c33b87a0eedd59dac8c26e6a8551b20b68a,,,,,"[""attack_or_exploit_tx"",""attack_seed""]","[""Poly Network REKT""]",,candidate_anomaly,pending,[],,[],unpaired,"[""https://rekt.news/poly-network-rekt2/""]",
TXN-000369,"[""EVT-000042""]",Ethereum,0x7b901108136067d142c6d4431f992c57fd51341eaac58fdf90de9400de573843,,,,,"[""process_release"",""withdraw"",""withdrawal""]","[""M1_control_plane"",""Off-chain""]",,candidate_anomaly,pending,[],1049947188403;1049947188403.0,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000370,"[""EVT-000003""]",Ethereum,0x7cf72852118597e6ff65226a17eae5a078b6de7af791a6324906d9d456f2b1b6,,,,,"[""deposit"",""lock"",""secondary""]","[""Fake Deposit Event"",""M5_source_authenticity"",""Missing check for important fields""]",,candidate_anomaly,pending,[],,[],unpaired,"[""https://blog.thorchain.org/eth-parsing-error-and-exploit"",""https://etherscan.io/tx/0x7cf72852118597e6ff65226a17eae5a078b6de7af791a6324906d9d456f2b1b6"",""https://slowmist.medium.com/slowmist-analysis-of-three-consecutive-attacks-on-thorchain-6223f1c691be""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000371,"[""EVT-000004""]",Ethereum,0x7d1c37706c251dfc53f59cda9d229f916c7f516829215c8870bc8d2cb600cb99,,,,,"[""Withdraw"",""signed_receive""]","[""M6_target_release"",""Withdraw""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000372,"[""EVT-000004""]",Ethereum,0x7da4a82dd43d5fb82472e412ac641971ef1a063e3579150e122200908f871c15,,,,,"[""Withdraw"",""signed_receive""]","[""M6_target_release"",""Withdraw""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000373,"[""EVT-000042""]",Ethereum,0x7db5e5f962347376521f4c7a1dcf0605c7bee2a2fce4106fca44becc3b280304,,,,,"[""message-processing"",""mint_or_release"",""secondary"",""withdrawal""]","[""Zero-root proof bypass enabled an attacker helper to process an unauthorized bridge message and release assets atomically""]",,candidate_anomaly,pending,[],300000000;300000000.0,[],unpaired,"[""https://etherscan.io/tx/0x7db5e5f962347376521f4c7a1dcf0605c7bee2a2fce4106fca44becc3b280304"",""https://github.com/nomad-xyz/hack-data/blob/main/analysis/hack/transaction_hashes.json"",""https://www.coinbase.com/en-gb/blog/nomad-bridge-incident-analysis""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000374,"[""EVT-000042""]",Ethereum,0x7e10d1536e4d5f3bf488dfb8c6e15de21ed39cae09619067ee47f35a4dacdb02,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],1.21387701073e+23;121387701073000000000000,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000375,"[""EVT-000022""]",Ethereum,0x7f537463d055f32b49050a7e2179461666a9494deb7045d7825d72c210168298,,,,,[],[],,excluded,pending,[],,[],unpaired,"[""https://etherscan.io/tx/0x7f537463d055f32b49050a7e2179461666a9494deb7045d7825d72c210168298""]",
TXN-000376,"[""EVT-000042""]",Ethereum,0x811a54270e38154c30e65bdb8ee484883f5a9659dd16f1a335f9ff8f7eee342f,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],200000000000000000000;2e+20,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000377,"[""EVT-000007""]",Ethereum,0x82222fbbb2621493221e6af6895cab9b27dc9efc2d8a55c9242df22f99992327,,,,,"[""deposit"",""lock"",""secondary"",""source-side""]","[""Attack contract emitted fake ETH deposits that Bifrost credited although value was diverted back to the attacker."",""Fake Lock Event"",""Insecure call permission"",""M5_source_authenticity""]",,candidate_anomaly,pending,[],,[],unpaired,"[""https://etherscan.io/tx/0x82222fbbb2621493221e6af6895cab9b27dc9efc2d8a55c9242df22f99992327"",""https://github.com/Xscope-Tool/Results#thorchain--2"",""https://medium.com/thorchain/post-mortem-eth-router-exploits-1-2-and-premature-return-to-trading-incident-2908928c5fb""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000378,"[""EVT-000147""]",Ethereum,0x83d12ae5bd45a35a59604fc4c9d9eeafe11980db8096cb6a340b153d307216f0,,,,,"[""Fund Transfer/Laundering""]","[""Abnormal Asset Transfer""]",,associated,pending,[],90,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000379,"[""EVT-000042""]",Ethereum,0x84566b22a1389888f287be27b7cc073e25e9087133d29e1752e3d0ab16ce03ec,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],202440725413;202440725413.0,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000380,"[""EVT-000042""]",Ethereum,0x846ec2dc63cf697ebec65ba035e8e18370ed786ebff3f2d1f5c04ad9ac9a6d61,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],202440725413;202440725413.0,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000381,"[""EVT-000007""]",Ethereum,0x846fe82570ed32c252adaa13fa8eb37e89aca03c03ea1ac413f7c4eb109d1489,,,,,"[""deposit"",""lock""]","[""Fake Lock Event"",""Insecure call permission"",""M5_source_authenticity""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000382,"[""EVT-000042""]",Ethereum,0x8472b4e0fda16b83ea19b01e4a8239850400ec60d40f5b9a29b0b0f93d07e49b,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],1049947188403;1049947188403.0,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000383,"[""EVT-000004""]",Ethereum,0x84fbc2dd7d2c4360e2456391e992196cb8cc43a3e3ca13f629fc0bbb13e0c89b,,,,,"[""Withdraw"",""signed_receive""]","[""M6_target_release"",""Withdraw""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000384,"[""EVT-000004""]",Ethereum,0x850d416e368a7ada961fc8956f1884030eb5dba26066b6b3d925f4b6a203cd79,,,,,"[""Withdraw"",""signed_receive""]","[""M6_target_release"",""Withdraw""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000385,"[""EVT-000010""]",Ethereum,0x8515ce6b174ba31a849ff420650720d42cc4c72d4929adf856343e7395bd2512,,,,,"[""lock"",""withdraw""]","[""Fake Deposit Event"",""Missing check for important fields""]",,candidate_anomaly,pending,[],,[],unpaired,[],
TXN-000386,"[""EVT-000190""]",Ethereum,0x855dd3b1194e3b889f4667b6a0996220e350e034d35d3eab29b4f23bc205767e,,,,,"[""upgrade_or_config_tx""]",[],,candidate_anomaly,pending,[],,[],unpaired,"[""https://rekt.news/roninnetwork-rektII""]",
TXN-000387,"[""EVT-000007""]",Ethereum,0x85bf4fed11cca5dec6db7fa89f11b484a79dbe32263ab544c42cdbb1224960c7,,,,,"[""transfer_out"",""withdraw""]","[""Fake Lock Event"",""M5_source_authenticity""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000388,"[""EVT-000076""]",Ethereum,0x862586eda8b6f7dd68aadcac413f3f8eddb3545630baed35afa33e138576dd62,,,,,[],[],,excluded,pending,[],,[],unpaired,[],
TXN-000389,"[""EVT-000042""]",Ethereum,0x867b8e81060bf9b06655c9bb020880797fd2588ef6476c45aff3c9bac24da29a,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],1049947188403;1049947188403.0,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000390,"[""EVT-000022""]",Ethereum,0x86eae37600d7a74433b0aed6cd9c3d0dd7147c01287a93f09b0178cdec5e1130,,,,,"[""lock"",""source_deposit""]","[""Fake Lock Event"",""M5_source_authenticity"",""Unrealized fallback logic""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000391,"[""EVT-000143""]",Ethereum,0x871433af303743d61b3f2a38174e9e6655fdc8937c0689122685509dcabbf066,,,,,"[""Exploitation""]","[""Protocol-state Manipulation""]",,candidate_anomaly,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://www.quillaudits.com/blog/hack-analysis/gravity-bridge-demon-mapping-poisoning""]",
TXN-000392,"[""EVT-000007""]",Ethereum,0x87cc796b3591145a2af8db9dafc115077a10fbccd8a1d7d76db4ee2375748dd3,,,,,"[""deposit"",""lock"",""secondary"",""source-side""]","[""Attack contract emitted fake ETH deposits that Bifrost credited although value was diverted back to the attacker."",""Fake Lock Event"",""Insecure call permission"",""M5_source_authenticity""]",,candidate_anomaly,pending,[],,[],unpaired,"[""https://etherscan.io/tx/0x87cc796b3591145a2af8db9dafc115077a10fbccd8a1d7d76db4ee2375748dd3"",""https://github.com/Xscope-Tool/Results#thorchain--2"",""https://medium.com/thorchain/post-mortem-eth-router-exploits-1-2-and-premature-return-to-trading-incident-2908928c5fb""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000393,"[""EVT-000147""]",Ethereum,0x8803e97a359b217e2b539c6f88c2ca371c2b6e93ad6473d09d0655f617e217e4,,,,,"[""Fund Transfer/Laundering""]","[""Abnormal Asset Transfer""]",,associated,pending,[],100,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000394,"[""EVT-000042""]",Ethereum,0x8807ec516e40c46b1de7b10a6387036ae80fdd63f41ae18181d5166fd96d76ac,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],100000000000000000000;1e+20,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000395,"[""EVT-000147""]",Ethereum,0x887160577084600eb531ae3bdf49e346b2b14f5c5ab3188d88c0b83ede0b64e4,,,,,"[""Fund Transfer/Laundering""]","[""Abnormal Asset Transfer""]",,associated,pending,[],60,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000396,"[""EVT-000147""]",Ethereum,0x88a8e4063aa20b94f1fd57b6a0ba5707fe130eb4d8a49e0175264768df791f93,,,,,"[""Fund Transfer/Laundering""]","[""Abnormal Asset Transfer""]",,associated,pending,[],100,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000397,"[""EVT-000004""]",Ethereum,0x89fda3f27b39335d25387cee6abcea8a20a0a836000ffdf6539d1ec53a24b22b,,,,,"[""Withdraw"",""signed_receive""]","[""M6_target_release"",""Withdraw""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000398,"[""EVT-000068""]",Ethereum,0x8a07863cd72adc7b425328ee1b9c1ab3a96511d56239216e49b96ac321ba9887,,,,,"[""attack_seed""]",[],,candidate_anomaly,pending,[],,[],unpaired,"[""https://www.chainalysis.com/blog/multichain-exploit-july-2023/""]",
TXN-000399,"[""EVT-000144""]",Ethereum,0x8a719311d4304ea3d1c1235eece0cf9591c2a43864ce8aa70e9ea9443aff6c37,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],17594.63,[],unpaired,"[""https://alephium.org/news/post/the-alephium-bridge-exploit-on-chain-report/"",""https://hacked.slowmist.io/?c=Bridge&page=2""]",
TXN-000400,"[""EVT-000186""]",Ethereum,0x8ab3c4ad113023db0d88b064fba1bae9fa0462daba3a04544c720c2097d5aa77,,,,,"[""attack_seed""]",[],,candidate_anomaly,pending,[],,[],unpaired,"[""https://de.fi/blog/report-49-billion-lost-in-crypto-in-2022-infographics-a2e83b662196""]",
TXN-000401,"[""EVT-000197""]",Ethereum,0x8b035ef32503e9e67a9a15fa8be56e2bd0e2a3b5c2309614103bbaba6ee810ab,,,,,"[""attack_or_exploit_tx""]","[""Bridge Tracing""]",,candidate_anomaly,pending,[],,[],unpaired,[],
TXN-000402,"[""EVT-000042""]",Ethereum,0x8b9c96bba9ef04571432e3acb2cdeee3c77176fb0769205a6a43de270cb7744c,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],202440725413;202440725413.0,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000403,"[""EVT-000188""]",Ethereum,0x8bb8dc5c7c830bac85fa48acad2505e9300a91c3ff239c9517d0cae33b595090,,,,,"[""attack_seed""]",[],,candidate_anomaly,pending,[],,[],unpaired,"[""https://peckshield.medium.com/warpfinance-incident-root-cause-analysis-581a4869ee00""]",
TXN-000404,"[""EVT-000042""]",Ethereum,0x8c475bff9d0d2f459a603a34c6cdb0a60406fbb8d46c2abbc165b64d9e5997f2,,,,,"[""message-processing"",""mint_or_release"",""secondary"",""withdrawal""]","[""Zero-root proof bypass enabled a helper call to process an unauthorized bridge message and release assets atomically""]",,candidate_anomaly,pending,[],30000000000;30000000000.0,[],unpaired,"[""https://etherscan.io/tx/0x8c475bff9d0d2f459a603a34c6cdb0a60406fbb8d46c2abbc165b64d9e5997f2"",""https://github.com/nomad-xyz/hack-data/blob/main/analysis/hack/transaction_hashes.json"",""https://www.coinbase.com/en-gb/blog/nomad-bridge-incident-analysis""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000405,"[""EVT-000042""]",Ethereum,0x8c65b2b25be2c929d86f1fb556aa0b981bd54c2ad54d8de63d3876c4c833293e,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],1.21387701073e+23;121387701073000000000000,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000406,"[""EVT-000147""]",Ethereum,0x8cbc6c5845b57627f3bdb63d85c51d4e9cf4b3b9871c06c2c42c1e77769a767f,,,,,"[""Fund Transfer/Laundering""]","[""Abnormal Asset Transfer""]",,associated,pending,[],90,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000407,"[""EVT-000042""]",Ethereum,0x8ce141bfa83dd0f48de412bbe94e866bc6e9eeb3fab1ba1f1e19e719aebeb34d,,,,,"[""message-processing"",""mint_or_release"",""secondary"",""withdrawal""]","[""Zero-root proof bypass enabled processing of an unauthorized/copycat bridge message and direct asset release""]",,candidate_anomaly,pending,[],300000000;300000000.0,[],unpaired,"[""https://etherscan.io/tx/0x8ce141bfa83dd0f48de412bbe94e866bc6e9eeb3fab1ba1f1e19e719aebeb34d"",""https://github.com/nomad-xyz/hack-data/blob/main/analysis/hack/transaction_hashes.json"",""https://www.coinbase.com/en-gb/blog/nomad-bridge-incident-analysis""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000408,"[""EVT-000042""]",Ethereum,0x8d19b6acb5595806f599442fd87776529d1df99eec59cc781fc9eef72ef4dbf5,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],1049947188403;1049947188403.0,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000409,"[""EVT-000022""]",Ethereum,0x8d2e9fd13c3e3f59eac17ff55bb0a0b10eee965a2e768e60832b1b3d5b80ebfb,,,,,"[""attack_seed""]",[],,candidate_anomaly,pending,[],,[],unpaired,"[""https://etherscan.io/tx/0x8d2e9fd13c3e3f59eac17ff55bb0a0b10eee965a2e768e60832b1b3d5b80ebfb"",""https://rekt.news/qubit-rekt/""]",
TXN-000410,"[""EVT-000068""]",Ethereum,0x8da4d38cf43acb58cd08b6ca7bf56f01d8796ebaa0b042be33758b7070645ff8,,,,,"[""custody-outflow"",""secondary""]","[""Successful direct transfer moved 910654.000000000029884416 UNIDX from the Multichain Fantom-bridge MPC/custody address to fresh recipient 0x9d57...2b68.""]",,candidate_anomaly,pending,[],,[],unpaired,"[""https://etherscan.io/tx/0x8da4d38cf43acb58cd08b6ca7bf56f01d8796ebaa0b042be33758b7070645ff8"",""https://twitter.com/MultichainOrg/status/1677096839731097600"",""https://www.chaincatcher.com/article/2096407""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000411,"[""EVT-000039""]",Ethereum,0x8ecac8544898d2b2d0941b8e39458bf4c8ccda1b668db8f18e947dfc433d6908,,,,,"[""bridge_multisig_execution"",""destination-side"",""secondary""]","[""Compromised validator keys satisfied the 2-of-5 multisig and executed an unauthorized bridge withdrawal.""]",,candidate_anomaly,pending,[],,[],unpaired,"[""https://etherscan.io/tx/0x8ecac8544898d2b2d0941b8e39458bf4c8ccda1b668db8f18e947dfc433d6908"",""https://medium.com/harmony-one/harmonys-horizon-bridge-hack-1e8d283b6d66"",""https://www.merklescience.com/blog/hack-track-analysis-of-harmonys-horizon-bridge-exploit""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000412,"[""EVT-000158""]",Ethereum,0x8f21bd8f0fce72ac959caa93a9923d85f902dfc6eddac2785ac5bc49c3b28d8f,,,,,"[""Exploitation""]","[""Abnormal Message/Proof""]",,candidate_anomaly,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://www.certik.com/blog/verus-incident-analysis""]",
TXN-000413,"[""EVT-000042""]",Ethereum,0x8f2d4ee2f31ad8faac113b9fbba6556098cbb93695169944cd1da38f8d3e7dc3,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],1049947188403;1049947188403.0,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000414,"[""EVT-000042""]",Ethereum,0x8fe5138245590fbb2ccffdc04d875b5440235f8c7290daa92b795e2d086809c2,,,,,"[""mint_or_release"",""withdrawal""]",[],,candidate_anomaly,pending,[],2.81474976710656e+16;28147497671065600,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000415,"[""EVT-000007""]",Ethereum,0x8fef62a0837c9e41429de427e7c8692df66004c74cf25cb70127b36df1b44036,,,,,"[""deposit"",""lock""]","[""Fake Lock Event"",""Insecure call permission"",""M5_source_authenticity""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000416,"[""EVT-000191""]",Ethereum,0x903d88a9253d14d53f97d82fc45ca100385447b02de2b717dfb9700bf30ff680,,,,,"[""attack_seed""]",[],,candidate_anomaly,pending,[],,[],unpaired,"[""https://blog.verichains.io/p/when-the-bridge-is-the-risk""]",
TXN-000417,"[""EVT-000191""]",Ethereum,0x903d88a92cbc0165a7f662305ac1bff97430dbcccaa0fe71e101e18aa9109c92,,,,,"[""withdraw""]","[""Withdraw""]",,candidate_anomaly,pending,[],,[],unpaired,[],
TXN-000418,"[""EVT-000147""]",Ethereum,0x90aafcd4e12a7053e5dbe8999da1a07fd9a97be9e1e937c0008a6e6046332841,,,,,"[""Fund Transfer/Laundering""]","[""Abnormal Asset Transfer""]",,associated,pending,[],90,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000419,"[""EVT-000141""]",Ethereum,0x912626e1b5d4ff7d484609d75f7392dc8ca736b4a10f57c7863272b7f89f213e,,,,,"[""Fund Transfer/Laundering""]","[""Abnormal Asset Transfer""]",,associated,pending,[],0.1,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge&page=2"",""https://ourcryptotalk.com/news/butter-bridge-exploit-mints-1-quadrillion-mapo-tokens""]",
TXN-000420,"[""EVT-000004""]",Ethereum,0x917323775ea403772892d48b144bfc1cd9a198f68e259d0944fdf50e33888cc6,,,,,"[""Withdraw"",""signed_receive""]","[""M6_target_release"",""Withdraw""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000421,"[""EVT-000007""]",Ethereum,0x91cd37d7e59f2c6a96e002059d03218045eda4e2b487c1e70619162826e57afa,,,,,"[""deposit"",""lock""]","[""Fake Lock Event"",""Insecure call permission"",""M5_source_authenticity""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000422,"[""EVT-000144""]",Ethereum,0x928e369e6e857c93f237356b201c97ddac31ba777e2a942928272f962c02bc40,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],200967.31,[],unpaired,"[""https://alephium.org/news/post/the-alephium-bridge-exploit-on-chain-report/"",""https://hacked.slowmist.io/?c=Bridge&page=2""]",
TXN-000423,"[""EVT-000143""]",Ethereum,0x92b2a61d88b3f68d7d3b5cba4a12f53e0c226287702d72de80a60515987e3532,,,,,"[""Exploitation""]","[""Protocol-state Manipulation""]",,candidate_anomaly,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://www.quillaudits.com/blog/hack-analysis/gravity-bridge-demon-mapping-poisoning""]",
TXN-000424,"[""EVT-000003""]",Ethereum,0x92b466c1908571c45b1a4e751550877a46c5f2ecbc308e01242ec6d2013ad88c,,,,,"[""deposit"",""lock""]","[""Fake Deposit Event"",""M5_source_authenticity"",""Missing check for important fields""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000425,"[""EVT-000042""]",Ethereum,0x9310639f61bb86b372b0d3cecf33151b41c11b6e2efb56246d9ca8505a1eb35f,,,,,"[""message-processing"",""mint_or_release"",""secondary"",""withdrawal""]","[""Zero-root proof bypass enabled a batch/helper call to process an unauthorized bridge message and release assets atomically""]",,candidate_anomaly,pending,[],200000000000000000000;2e+20,[],unpaired,"[""https://etherscan.io/tx/0x9310639f61bb86b372b0d3cecf33151b41c11b6e2efb56246d9ca8505a1eb35f"",""https://github.com/nomad-xyz/hack-data/blob/main/analysis/hack/transaction_hashes.json""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000426,"[""EVT-000022""]",Ethereum,0x940315691510a8f6b2690d3df4608ae1dd710c665bc76e40954fa8092a5fc541,,,,,"[""attack_seed"",""lock"",""source_deposit""]","[""Fake Lock Event"",""M5_source_authenticity"",""Unrealized fallback logic""]",,candidate_anomaly,pending,[],,[],unpaired,"[""https://qbt.wiki/en/incident/technical-analysis/""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
